신문사,제목,본문_요약,링크,카테고리,예측점수,최종선택여부
중앙일보,“다음엔 1004만원 드릴래요”…용돈 모아 100만원 기부한 열두살,지난 설날 세뱃돈을 받은 초등 5학년 이성민(12·사진 가운데)군의 눈이 반짝였다. ‘이 정도 쌓였으면 기부할 수 있겠다’는 생각에서였다.가천대 길병원에 따르면 지난 8일 이군은 어머니 김아름씨와 함께 병원을 방문해 기부금 100만원을 전달했다. 다음 달 어린이날을 앞두고 “아픈 아이들을 도와달라”는 뜻이 담겼다. 100만원은 1학년 때부터 모아온 용돈의 절반이다. 어머니는 이 병원의 간호사다.이 군은 “엄마가 아픈 환자를 돌보는 것처럼 저도 도움을 드리면 좋겠다고 생각했다”고 말했다. 이군의 마음은 환자들의 치료비로 쓰인다. 김 씨는 “아들이 다음번엔 ‘천사’(1004만원)로 맞춰서 기부하고 싶어한다”고 전했다....,https://n.news.naver.com/article/newspaper/025/0003515288?date=20260410,기타,0.06297581620783133,
동아일보,李 “손해봐도 내는 주식 거래세 문제” 차익에 부과로 개편 시사,"국민경제자문회의 첫 주재“소액주주 배당소득세 혜택 검토기업 비업무용 부동산 부담 키우고비정규직 연봉, 정규직보다 높게… 자발적 실업도 실업수당 줘야”이재명 대통령은 9일 기업의 비업무용 부동산 보유에 대해 “대대적인 보유 부담을 안기는 방향으로 검토해 보자”고 밝혔다. 부동산에 쏠린 자금을 주식 등 자본시장으로 이동시키는 ‘생산적 금융 선순환’을 위해 기업 소유 부동산의 투기 성격도 들여다보겠다는 것. 주식시장에 대해서는 “소액 주식 투자자의 배당소득세 부담을 낮추기 위한 세제 혜택을 검토해 보겠다”며 “거래세와 양도소득세를 같은 수준으로 바꿀 필요가 있겠다”고 했다.● 李 “기업들 쓸데없이 대규모 부동산 갖고 있어”이 대통령은 이날 청와대에서 현 정부 출범 이후 첫 국민경제자문회의를 주재하면서 “비생산적 ...",https://n.news.naver.com/article/newspaper/020/0003711283?date=20260410,경영,0.06211549259222399,
한국경제,"HD현대重, 암모니아 추진선 세계 최초로 바다에 띄웠다",벙커C유·LNG 대신 친환경 연료중형 2척 명명식…선주사에 인도HD현대중공업이 세계 최초로 암모니아 추진선(사진) 건조에 성공했다. 암모니아 추진선은 벙커C유나 액화천연가스(LNG) 대신 암모니아를 주 연료로 사용한다. 연소 과정에 탄소를 전혀 배출하지 않아 국제 해운업계가 제시한 ‘2050년 탄소중립’ 달성을 위한 게임 체인저로 평가받는다.HD현대중공업은 9일 울산 조선소에서 4만6000㎥급 중형 가스 운반선 2척의 명명식을 개최했다. 2023년과 2024년 벨기에 선사 엑스마르의 계열사인 엑스마르LPG프랑스가 발주한 암모니아 추진선 4척 중 1·2호선이다. 선박 이름은 ‘안트베르펜’과 ‘아를롱’이다. 벨기에 도시 이름에서 따왔다. HD현대중공업은 마무리 작업을 거친 뒤 오는 5월과 7월 선박을 차례로 인...,https://n.news.naver.com/article/newspaper/015/0005273161?date=20260410,업계,0.05856105703132164,
동아일보,"AI로 무장한 대한항공 격납고, 비행기 고장을 ‘예언’한다","[K제조 바꾸는 AI로봇]〈10〉 고장 예측하는 대한항공 ‘AI 정비’2023년 AI 예지정비 도입빅데이터로 고장 미리 예측… 작년 결항 1건-회항 12건 막아기내 객실 환경도 더 쾌적최근 방문한 서울 강서구 하늘길 대한항공 본사와 연결된 김포공항 대한항공 격납고. 보잉 737 기종과 에어버스 A220, A330 기종 등 항공기 5대가 빼곡히 들어찬 가운데 엔진이나 날개 일부가 분리돼 수리되고 있었다.반사 밴드가 부착된 정비사용 안전 점퍼를 입고 정비에 한창인 정비사들 사이로 비즈니스 정장 차림의 오종훈 대한항공 예지정비팀장이 노트북 한 대를 손에 들고 등장했다. 오 팀장은 한 정비사와 각종 그래프 및 숫자들이 복잡하게 떠 있는 노트북 화면을 보며 대화를 나눴다. 이는 인공지능(AI)이 사전에 빅데이터 분석...",https://n.news.naver.com/article/newspaper/020/0003711322?date=20260410,경영,0.05820242280492864,
조선일보,"풍산, ‘한화 인수 추진’ 탄약 사업 매각 백지화","한화에어로스페이스 “중단” 공시풍산의 탄약 사업 부문 인수를 추진했던 한화그룹이 이를 중단한다고 9일 밝혔다. 한화에어로스페이스는 “방산 경쟁력 강화와 기업 가치 제고를 위해 다양한 사업 기회를 지속적으로 검토하고 있으나, 풍산 방산 부문에 대한 인수 검토를 중단했다”고 공시했다. 앞서 한화에어로스페이스는 풍산 탄약 사업부 인수를 위해 비공개 입찰에 참여하는 등 적극적인 인수전에 나선 것으로 알려졌다.풍산 측도 탄약 사업을 매각하지 않기로 했다고 이날 함께 공시했다. 풍산은 공시를 통해 “기업·주주가치 제고를 위한 사업 구조 개편 등 다양한 방안을 검토 중이지만, 탄약 사업 매각은 현재 추진하고 있는 바가 없다”고 밝혔다.풍산은 5.56㎜ 소총탄에서 155㎜ 자주포용 곡사포탄까지 우리 군이 사용하는 군용 탄...",https://n.news.naver.com/article/newspaper/023/0003969937?date=20260410,경영,0.057308448411464485,
조선일보,조선멤버십 회원께 조성진 공연 초대권 1000장 드립니다,"5월7일 예술의전당서 뮌헨필 협연R석부터 등급별 200장씩 1000장, 1인2장조선멤버십 연간 회원만 참여 가능조선멤버십이 최고의 문화 선물을 드립니다. 피아니스트 조성진 공연에 총 500명(신규·기존 회원 각 250명)을 초대합니다. 클래식계 최고 팬덤을 자랑하는 조성진 공연은 ‘예매 전쟁’이 치열합니다. 조선멤버십은 티켓 1000장을 확보, 오는 22일까지 이벤트에 참여해 당첨된 회원들께 1인 2장씩 드립니다. R석(2장 80만원)부터 5개 등급별로 200장씩 마련되어 있습니다. 공연은 5월 7일 서울 예술의전당에서 열립니다.조선멤버십 연간 회원께 드리는 최고의 문화 선물피아니스트 조성진 공연 초대권 1000매 증정조성진 공연 초대 이벤트 참여하기(https://www.chosun.com/members-...",https://n.news.naver.com/article/newspaper/023/0003969929?date=20260410,기타,0.05540637406225326,
조선일보,1분기 글로벌 M&A 규모 역대 최대,[WEEKLY BIZ] 이주의 테마중동 전쟁으로 불확실성이 커졌지만 글로벌 인수·합병(M&A) 시장은 오히려 활기를 띠고 있다. AI(인공지능) 투자 기회를 선점하려는 움직임과 공급망 불안 속 해외 생산 거점을 확보하려는 기업 전략이 맞물린 결과다.블룸버그에 따르면 1분기 글로벌 M&A 규모는 전년 대비 18% 늘어난 1조2500억달러(약 1850조원)로 집계됐다. 1분기 기준 사상 최대다.특히 올해는 초대형 M&A 거래와 지분 투자가 이어지고 있다. 시장조사 업체 LSEG에 따르면 100억달러 이상 초대형 거래는 22건으로 1분기 기준 역대 최대다. 초대형 거래 6건 중 4건은 AI 관련 투자다. 오픈AI는 1분기 중에만 1100억달러 규모의 투자를 유치했다. 릴리 마다비 모건스탠리 미주 M&A 공동책임자...,https://n.news.naver.com/article/newspaper/023/0003969871?date=20260410,경영,0.0551453660627526,
동아일보,"보이지 않는 자원 전쟁, 헬륨의 물리학[이기진의 만만한 과학]","헬륨은 물리학자에게 매우 중요한 물질이다. 최근 미국과 이란의 전쟁으로 헬륨 수급에 어려움을 겪고 있다. 과거 한국은 미국에서 많은 양을 수입했지만, 2025년 기준 약 64.7%를 카타르에서 들여오고 있다. 천연가스에 미량 포함된 헬륨을 분리, 정제해 99.999% 이상의 고순도 기체로 만든 뒤, 이를 액화해 액체 헬륨 상태로 저장한 후 운송한다. 액체 헬륨의 온도는 영하 269도에 가깝다. 극저온 연구 및 반도체 산업에는 헬륨이 필수적이다.예전에 러시아 모스크바국립대 저온연구소에서 방문 교수로 연구한 적이 있다. 그곳에서 액체 헬륨을 이용해 실험을 진행했다. 극저온의 액체 헬륨은 기화가 잘 된다. 값비싼 헬륨 가스를 회수하기 위해 연구실 천장에는 커다란 고무풍선이 매달려 있었다. 높은 천장에 비현실적으로...",https://n.news.naver.com/article/newspaper/020/0003711202?date=20260410,업계,0.054288111833497694,
조선일보,"“제2의 스페이스X 나오려면…긴 안목 갖춘 벤처캐피털이 필수""","[WEEKLY BIZ] the 깊은 인터뷰‘우주경제학’ 전문 매슈 와인지얼 하버드大 교수이달 1일 미국 플로리다주(州) 케네디 우주센터에서 우주비행사 4명을 태운 탐사선 아르테미스 2호가 화염을 뿜으며 하늘로 솟구쳐 올랐다. 1972년 12월 아폴로 17호가 발사된이후 반세기 만에 달 궤도를 향한 유인 우주선의 여정이 다시 시작됐다. 달 남극에는 얼음 형태의 물이 있을 것으로 예상되며, 월면에는 꿈의 광물인 헬륨3을 비롯해 반도체·디스플레이 등에 필수적인 희토류도 대량으로 매장돼 있다. 이번 발사를 계기로 천문학적 가치를 지닌 달 자원 확보 경쟁에 막이 올랐다.오늘날 우주는 더 이상 탐사의 영역이 아니라 하나의 ‘시장’으로 자리매김하고 있다. 과거 정부가 주도하던 영역에 스페이스X와 블루오리진 같은 민간 기...",https://n.news.naver.com/article/newspaper/023/0003969864?date=20260410,경영,0.05378520311625394,
매일경제,삼성 하만의 변신…오디오 넘어 차량용 SW 경쟁 뛰어들어,"전장 기반한 SDV전략 밝혀5G 통신·모바일 기술 결합車운영체계·서비스 설계하는플랫폼 파트너로 사업 확대삼성전자 자회사 하만이 카오디오 중심 사업에서 벗어나 차량용 통신과 디스플레이, 자율주행 보조 시스템 등 비음향 전장으로 사업 영역을 확대한다. 완성차 산업이 소프트웨어중심차량(SDV)으로 바뀌는 흐름에 맞춰 부품 공급을 넘어 차량 플랫폼까지 담당하는 사업 구조로 전환에 나선 것이다. 하만은 지난 8일 한국에서 완성차 업체와 미디어를 대상으로 신제품 설명회를 열고 차량용 통신·디스플레이·소프트웨어를 통합한 '레디(Ready)' 전장 솔루션을 기반으로 SDV 전략을 공개했다.핵심은 '오디오 기업'에서 '차량 경험 전체를 설계하는 기업'으로의 전환이다. 지금까지는 스피커와 음향 시스템이 주력이었다면 앞으로 하...",https://n.news.naver.com/article/newspaper/009/0005663785?date=20260410,기타,0.05303744044346257,
매일경제,'AI 반도체' 퓨리오사AI 7500억 프리IPO 시동,1년새 몸값 3배 늘어 3조원LG 공급 이어 삼성과 협력퓨리오사AI가 7500억원 규모 프리IPO(상장 전 투자 유치)에 시동을 걸었다. 퓨리오사AI는 이재명 대통령이 대선후보 시절 첫 공식 일정으로 방문하며 주목받았던 인공지능(AI) 반도체 기업이다.9일 투자은행(IB) 업계에 따르면 퓨리오사AI는 프리IPO 규모를 7500억원으로 확정했다. 이번 라운드에 앞서 프리 머니 기준 기업가치 약 3조원을 인정받았다. 지난해 시리즈C 브리지 당시 포스트 머니 기준으로 인정받았던 1조원과 비교해 3배가량 뛰어오른 셈이다.전체 7500억원 가운데 6000억원은 국내 투자자에 할당한 것으로 파악된다. 이 가운데 3750억원 안팎을 국민성장펀드로 조달할 계획이다.퓨리오사AI는 다음달 초중순 1500억~2000억원 규모의...,https://n.news.naver.com/article/newspaper/009/0005663702?date=20260410,경영,0.051873562578012476,
매일경제,1500억 들여 인재 모은 메타 폐쇄형 AI '뮤즈 스파크' 첫선,"'라마' 실패 딛고 새 모델 공개구글·오픈AI에 맞먹는 성능AI 안경·SNS 적용해 차별화메타가 차세대 인공지능(AI) 모델 '뮤즈 스파크'를 공개하며 오픈AI·구글·앤스로픽 등과의 AI 경쟁에 본격적으로 뛰어들었다. 특히 메타가 강점을 갖고 있는 AI 안경과 사회관계망서비스(SNS)에 새 AI를 적극 적용한다는 계획이다.메타는 8일(현지시간) AI 모델 뮤즈 스파크를 공개했다. 알렉산더 왕 메타 최고AI책임자(CAIO)가 이끄는 메타초지능연구소(MSL)가 9개월에 걸쳐 개발한 메타의 첫 폐쇄형 AI 모델이다. AI 경쟁에서 뒤처졌다는 평가를 받던 메타는 지난해 무려 1억달러(약 1480억원) 규모 보너스와 수억 달러에 달하는 주식 보상을 제시하며 인재를 대거 영입한 바 있다.메타는 ""지난 9개월간 개발을 ...",https://n.news.naver.com/article/newspaper/009/0005663693?date=20260410,업계,0.050880715875767035,
조선일보,李 “비정규직 월급 더 줘야… 자발적 실업에 수당 안 주는 건 문제”,‘비정규직 계약 2년 제한’도 비판“1년 11개월만 고용하고 끝내버려”이재명 대통령이 9일 “자발적 실업은 자기가 좋아서 그만둔 거라 실업수당을 안 준다는 생각은 매우 전근대적이지 않나”라며 실업급여 제도 변화를 시사했다. 현재는 권고 사직 등 비자발적으로 퇴사한 근로자에게만 실업급여를 지급하고 있다.이 대통령은 청와대에서 열린 국민경제자문회의에서 “실업수당 받으려고 실업하는 사람이 세상에 어디 있느냐”며 이같이 말했다. 실업급여는 매달 근로자 월급의 1.8%(2026년 기준)를 근로자와 사업주가 절반씩 부담해 조성한 고용보험 기금에서 나간다. 정부는 현재 생애 1회에 한해 자발적 퇴사자에게도 실업급여를 지급하는 방안을 추진 중이다. 지급 범위가 확대될 경우 기금 고갈과 도덕적 해이 우려가 나올 수 있다.이...,https://n.news.naver.com/article/newspaper/023/0003970004?date=20260410,경영,0.04934263880513668,
