신문사,제목,본문_요약,링크,카테고리,예측점수,최종선택여부
매일경제,5천피 넘보는 '국장' 투자 확대…자산 30%는 채권·금으로,"2026년 자산배분 전략내년 6월까지 주가 상승 예상증시 변동성 커질수 있지만종목 교체 타임으로 활용해야한국, 美보다 돈 더 많이 풀어고환율시대 달러자산 늘려야◆ 서울머니쇼+ ◆""2026년 포트폴리오를 짜려면 일단 코어(핵심) 자산으로 국내외 주식을 절반 이상 담은 후 고점 대비 하락해 있는 금과 채권, 달러 등 안전자산을 채워 나가면 됩니다"".27일 서울 강서구 코엑스마곡에서 열린 '2025 서울머니쇼 플러스(+)' 세미나에 나온 포트폴리오 대가들의 공통된 의견이다. 황호봉 대신자산운용 본부장은 포트폴리오의 70%를 국내외 주식으로 채우라며 다소 공격적인 조언을 이어갔다. 그는 ""한국과 미국 주식 모두 내년 상반기까지는 상승이 예상된다""며 ""주식의 단기적 출렁임은 어쩔 수 없기 때문에 채권, 달러 등 안전...",https://n.news.naver.com/article/newspaper/009/0005597469?date=20251128,경영,0.012265013,
동아일보,AI 기반 스마트 팩토리로 ‘아마이드 시장’ 새 지평 연다,"페스웰㈜수입 의존 아마이드 국산화 성공… 생산 효율화-품질 개선 등 집중11년만에 ‘3천만불 수출탑’ 이뤄美-中 등 150개 업체에 제품 공급… 임직원 행복 경영으로 성장 견인글로벌 플라스틱 첨가제 시장이 친환경 규제 강화와 고기능성 소재 수요 증가로 재편되고 있다. 특히 아마이드 계열 슬립제와 이형제는 자동차, 전자, 포장재, 필름 산업 전반에서 필수 첨가제로 자리매김하며 연평균 5% 이상의 성장세를 보이고 있다.아시아·태평양 지역의 제조업 성장과 친환경 소재 전환이 맞물리면서 고순도·고기능성 아마이드 수요는 더욱 가파른 상승 곡선을 그리는 중이다. 이런 가운데 수입 의존에서 벗어나 국산화에 성공하고 글로벌 시장 점유율을 확대해온 기업이 주목받고 있다.충북 진천에 본사를 둔 페스웰㈜은 설립 11년 만에 연...",https://n.news.naver.com/article/newspaper/020/0003677794?date=20251128,업계,0.012136759,
동아일보,"[이진한의 메디컬리포트]인구 절벽 시대, 신생아 건강권 첫발은 신생아 선별검사","“효과적인 치료제도 있는데 여전히 늦게 발견돼 생명이 위험하도록 방치되고 있다는 게 늘 안타깝다.”28일 열리는 대한신생아스크리닝학회 학술대회를 앞두고 만난 이정호 순천향대 서울병원 교수(대한신생아스크리닝학회 총무이사)는 신생아 선별검사를 통해 조기 발견 및 예방 치료가 가능한데도 여전히 방치되고 있는 선천적 질환에 대한 현실을 토로했다. 신생아 선별검사는 겉보기에는 건강해 보이는 신생아를 대상으로 희귀하지만 치료 가능한 심각한 질병을 조기에 발견해 치료함으로써 아기의 평생 건강과 정상적인 발달을 돕는 검사다.선천적 질환은 태어났을 때는 증상이 명확하지 않은 경우가 많다. 조기 치료를 놓치면 심각한 지적 장애, 성장 장애, 심지어 사망에 이를 수도 있다. 신생아 선별검사엔 혈액검사를 통해 실시하는 선천성 대...",https://n.news.naver.com/article/newspaper/020/0003677781?date=20251128,기타,0.011457991,
중앙일보,고래싸움에 새우 웃는다? 中·日갈등에 반사이익 노리는 韓,"━유통가, 중·일 갈등 반사익지난 21일 오후 서울 마포구에 위치한 올리브영 홍대타운점. K팝이 흘러나오는 가운데 이따금 일본어와 중국어 대화가 들렸다. 매대에는 올리브영 자체 브랜드 상품(PB)을 라이브방송으로 촬영하는 중국인 관광객도 보였다. 매장에서 만난 일본인 관광객 유우키(30)씨는 “1년에 5~10회 정도 한국을 방문한다”며 “중국은 일본에 대한 혐오 분위기가 있어 무섭게 느껴지지만, 한국은 편하게 자주 올 수 있는 나라라고 느낀다”고 말했다.중·일 갈등이 격화하는 가운데 국내 유통업계에선 반사이익 기대감이 나오고 있다. 지난 7일 다카이치 사나에 일본 총리의 ‘대만 유사시 자위대 개입 가능성’ 발언 이후, 중국 정부는 사실상 한일령을 내린 상태다. 중국 문화여유부(문화관광부)는 16일 일본 여행...",https://n.news.naver.com/article/newspaper/025/0003486060?date=20251128,기타,0.011138585,
한국경제,"[사설] 기업들 잇단 세대교체 인사…""변하지 않으면 죽는다""는 절박함","삼성, SK에 이어 그제 롯데, 어제 LG그룹까지 주요 4개 그룹이 사장단 인사를 마무리했다. 5대 그룹 중 현대자동차를 제외한 주요 그룹이 예년보다 최소 1주일, 최대 한 달 가까이 앞당겨 인사를 단행한 것이다. 이번 인사를 관통하는 핵심 키워드는 ‘조기 인사’와 ‘세대교체’다. 글로벌 복합 위기와 인공지능(AI)이라는 거대한 기술 변곡점 앞에서 “혁신해야 살아남는다”는 기업들의 위기의식이 반영된 결과다.삼성은 미래 사업 전략을 담당해 온 정현호 삼성전자 사업지원TF장(부회장)의 용퇴를 통해 ‘뉴 삼성’으로의 전환을 알렸다. 그룹 내 사장 인사 폭(4명)은 지난해(9명)의 절반 수준이었지만 그룹 2인자를 새로 선임한 것은 세대교체의 강력한 의지 표명이다. SK그룹 역시 유영상 SK텔레콤 사장을 교체하고 현...",https://n.news.naver.com/article/newspaper/015/0005217284?date=20251128,업계,0.01058407,
매일경제,"""내년엔 우리가 주도주""…바이오의 시간이 온다","AI·반도체 등 기존 주도주차익실현·순환매 흐름 속바이오株 강한 상승세 주목에이비엘바이오 기술이전에헬스케어 업종까지 강세흐름국내 바이오·헬스케어 지수최근 한달 10% 안팎 상승률바이오의 시간이 돌아왔다. 올 한 해 글로벌 증시를 이끌었던 인공지능(AI)과 반도체 섹터가 주춤한 사이 대규모 기술이전 계약 등 훈풍을 타고 바이오 종목 주가가 급반등하고 있다.기존 주도주에서의 차익 실현과 순환매 흐름이 맞물리면서 바이오주의 상승세를 뒷받침하는 모양새다. 증권가에서는 내년에도 국내외 바이오 시장의 반등세가 이어질 것이라는 전망을 내놓고 있다.26일 한국거래소에 따르면 지난 25일까지 한 달간 국내 주요 바이오·헬스케어 지수인 KRX 헬스케어(10.37%), KRX300 헬스케어(9.07%), 코스닥150 헬스케어(...",https://n.news.naver.com/article/newspaper/009/0005597261?date=20251128,업계,0.010577052,
매일경제,떨고 있는 은행 … 전통적 결제구조 대체 예고,"증권 투자수요도 이동 조짐◆ 네이버·두나무 빅픽처 ◆네이버파이낸셜과 두나무의 합병 소식에 전통 금융사들도 바짝 긴장하고 있다. 국내 간편결제와 커머스, 가상자산 시장 1위 업체 간 결합을 통해 탄생한 통합 법인이 향후 디지털 자산 경쟁에서 주도권을 쥘 것이란 염려 때문이다.업계에서 가장 주목하는 부분은 네이버페이의 결제망과 두나무의 가상자산 관련 역량 간 결합이다. 네이버가 두나무의 블록체인 기술을 이용해 원화 스테이블코인을 발행하고, 네이버페이 기반의 간편결제망을 통해 유통하는 시나리오는 은행과 카드사 등에는 '악몽'과 같다. 금융권의 전통적 결제 구조가 네이버·두나무가 발행하는 스테이블코인 중심으로 재편될 수 있기 때문이다. 만일 업비트에 예치한 스테이블코인을 통해 네이버페이로 결제하는 일이 가능해지면 ...",https://n.news.naver.com/article/newspaper/009/0005597426?date=20251128,경영,0.010576425,
중앙일보,"K잠수함 대신 스웨덴 택한 폴란드, 나토 안정감에 가중치","폴란드의 차세대 잠수함을 결정하는 ‘오르카 프로젝트’에서 스웨덴의 사브(SAAB)가 26일(현지시간) 우선협상자로 선정됐다. 스웨덴은 불과 6년 전 폴란드 잠수함 수주 사업에 참여하며 납기 달성 불안 문제 등으로 우려를 산 적이 있는데, 폴란드는 되레 ‘빠른 납기’가 강점인 한국을 탈락시키고 스웨덴을 택한 것이다. 여기엔 같은 북대서양조약기구(NATO, 나토) 회원국과의 안정적 안보협력을 우선시한 폴란드의 정책 기조가 작용했다는 분석이다.오르카 프로젝트는 폴란드 해군이 함정 현대화를 위해 잠수함 3척을 도입하는 사업이다. 유지·보수·정비(MRO)까지 더하면 총 사업비가 약 54억달러(8조원)에 이른다. 한국 측은 올해 말 퇴역을 앞둔 장보고함(SS-Ⅰ,1200t급)을 무상 양도하는 방안을 제안하고, 고위 당...",https://n.news.naver.com/article/newspaper/025/0003486038?date=20251128,경영,0.01044612,
한국경제,"[송형석 칼럼] 중동 특수, 이번엔 다르다","내전 장기화로 무기 수요 급증美 확전 반대, 韓 대안으로 부상송형석 논설위원사우디아라비아, 아랍에미리트(UAE) 등 중동 주요국 무역수지는 항상 ‘마이너스’다. 한국이 필요로 하는 원유의 70% 이상을 중동에서 들여오다 보니 적자 탈출이 쉽지 않은 구조다. 국제 유가가 배럴당 100달러 안팎까지 치솟은 2022년에는 한 달 적자 규모가 100억달러(약 14조6000억원)를 넘었다.그럼에도 한국엔 중동을 보물섬쯤으로 여기는 이들이 적잖다. 오일쇼크가 한창이던 1970년대 국내 건설사들이 중동에 진출해 외화를 벌어들인 경험이 강렬해서일 것이다. 2~3년에 한 번씩 이뤄지는 대통령의 중동 순방도 이런 이미지를 공고히 하는 데 일조했다. 대통령이 중동에 다녀오면 신규 수주 등 경제협력 성과를 취합해 발표하는데, 그...",https://n.news.naver.com/article/newspaper/015/0005217287?date=20251128,경영,0.010339509,
동아일보,내년 6월 누리호 5차 발사… “8차 이후 매년 한 차례 이상”,"[누리호 민간 우주시대 열었다]윤영빈 우주청장, 꾸준한 발사 밝혀예타면제 불발된 ‘7차 사업’ 재추진27일 4차 발사 이후에도 정부는 누리호 발사를 한동안 이어가겠다는 계획을 갖고 있다. 민간 우주 생태계를 지키기 위해서는 누리호의 상업적 경쟁력이 부족하더라도 꾸준한 발사 수요를 제공해야 하기 때문이다.이날 전남 고흥 나로우주센터에서 열린 누리호 4차 발사 결과 브리핑에서 윤영빈 우주항공청장은 “현재 진행 중인 한국형 발사체 고도화 사업은 2027년 6차 발사까지”라며 “하지만 우리는 2028년 7차 발사를 계획하고 있고 8차 발사 이후부터는 매년 한 번 이상 유료 발사를 계획하고 있다”고 밝혔다.이번 누리호 4차 발사를 포함해 2026년 6월, 2027년으로 예정된 누리호 5차, 6차 발사는 한국형발사체 ...",https://n.news.naver.com/article/newspaper/020/0003677904?date=20251128,기타,0.009694806,
동아일보,30년 현장 노하우가 만든 ‘정밀 중량물 운반’ 시장 강자,"대전도비㈜첨단 산업 시설과 국가 연구기관이 급증하면서 정밀 중량물 운반 시장의 중요성이 어느 때보다 커지고 있다. 반도체·배터리·바이오 산업 성장은 수십억 원대 연구 장비와 대형 산업 설비의 안전한 이동을 기업 경쟁력의 핵심 요소로 만들었다. 하지만 이 분야는 공식 자격증도, 표준화된 매뉴얼도 없는 ‘경험 100%’ 영역이다. 이 시장에서 30년 넘게 신뢰를 쌓아온 기업이 바로 대전도비㈜다.최상우 대표가 이 길을 걷기 시작한 시점은 1980년대 초 사우디아라비아 건설 현장에서였다. 크레인과 지게차를 운용하며 쌓은 실전 기술은 귀국 후 그의 인생을 바꿔놓았고 직업적 전환점이 됐다. 대전으로 이주한 그는 이삿짐센터에서 일하던 중 기계 운반이라는 새로운 가능성을 발견했다.“당시 대전에는 크레인이 고작 두 대뿐이었...",https://n.news.naver.com/article/newspaper/020/0003677832?date=20251128,업계,0.009568142,
매일경제,유튜브 끼워팔기 제동 … 영상전용 상품 출시,"공정위, 동의의결안 확정유튜브 라이트 연내 출시예고기존보다 최대 8600원 저렴유튜브 끼워팔기 혐의로 공정거래위원회 조사를 받아온 구글이 국내에서 광고 없는 동영상 전용 상품 '유튜브 프리미엄 라이트'를 출시한다. 소비자 선택권은 확대됐지만, 향후 가격 인상 가능성은 여전히 변수로 남아 있다는 평가다.27일 공정위는 구글의 공정거래법 위반 혐의에 대해 가격대가 월 8500~1만900원인 '유튜브 라이트' 출시를 조건으로 하는 동의의결안을 확정했다. 동의의결은 법 위반 혐의를 받는 기업이 자진 시정안을 제출하면 그 적정성 검토를 거쳐 사건을 종결하는 제도다. 공정위는 구글이 광고 없는 유튜브 프리미엄(동영상·음악 결합 상품)만 판매하고 동영상 단독 상품을 내놓지 않자 소비자 선택권을 제한했다고 판단해 2023...",https://n.news.naver.com/article/newspaper/009/0005597479?date=20251128,기타,0.008993819,
